id|word|kana
5158|ポストトゥルース|POSUTOTURU-SU
5159|フィルターバブル|FIRUTA-BABURU
5160|エコーチェンバー|EKO-CHENBA-
5161|サイレントマジョリティ|SAIRENTOMAJORITHI
5162|ノイジーマイノリティ|NOIJI-MAINORITHI
5163|衆愚政治|SHUUGUSEIJI
5164|ポピュリズム|POPYURIZUMU
5165|アイデンティティ政治|AIDENTEITHISEIJI
5166|キャンセルカルチャー|KYANSERUKARUCHA-
5167|ポリティカルコレクトネス|PORITHIKARUKOREKUTONESU
5168|文化盗用|BUNKATOUYOU
5169|多様性|TAYOUSEI
5170|包括性|HOUKATSUSEI
5171|公平性|KOUHEISEI
5172|持続可能性|JIZOKUKANOUSEI
5173|SDGs|ESUDI-JI-ZU
5174|気候変動|KIKOUHENDOU
5175|地球温暖化|CHIKYUUONDANKA
5176|生態系破壊|SEITAIKEIHAKAI
5177|生物多様性|SEIBUTSUTAYOUSEI
5178|絶滅危惧種|ZETSUMETSUKIGUSHU
5179|レッドリスト|REDDORISUTO
5180|外来種|GAIRAISHU
5181|遺伝子組み換え|IDENSHIKUMIKAE
5182|ゲノム編集|GENOMUHENSHUU
5183|クローン技術|KURO-NGIJUTSU
5184|再生医療|SAISEIIRYOU
5185|iPS細胞|AIPUESUSAIBOU
5186|ES細胞|I-ESUSAIBOU
5187|テロメア|TEROMEA
5188|老化|ROUKA
5189|アンチエイジング|ANCHIEIJINGU
5190|不老不死|FUROUFUSHI
5191|サイボーグ|SAIBO-GU
5192|トランスヒューマニズム|TORANSUHYU-MANIZUMU
5193|ポストヒューマン|POSUTOHYU-MAN
5194|シンギュラリティ|SHINGYURARITEI
5195|技術的特異点|GIJUTSUTEKI TOKUITE
5196|収穫加速の法則|SHUUKAKUKASOKU NO HOUSOKU
5197|フレーム問題|FURE-MUMONDAI
5198|シンボルグラウンディング問題|SHINBORUGURAUNDINGUMONDAI
5199|中国語の部屋|CHUUGOKUGO NO HEYA
5200|意識のハードプロブレム|ISHIKI NO HA-DOPUROBUREMU
5201|クオリア|KUORIA
5202|哲学的ゾンビ|TETSUGAKUTEKIZONBI
5203|汎用人工知能|HANYOUJINKOUCHINOU
5204|強いAI|TSUYOI EI AI
5205|弱いAI|YOWAI EI AI
5206|機械学習|KIKAI GAKUSHUU
5207|深層学習|SHINSOU GAKUSHUU
5208|ニューラルネットワーク|NYU-RARUNETTOWA-KU
5209|強化学習|KYOUKA GAKUSHUU
5210|教師あり学習|KYOUSHIA GAKUSHUU
5211|教師なし学習|KYOUSINASHI GAKUSHUU
5212|過学習|KAGAKUSHUU
5213|勾配降下法|KOUBAIKOUKAHOU
5214|バックプロパゲーション|BAKKUPUROPAGE-SHON
5215|畳み込み|TATAMIKOMI
5216|再帰型ニューラルネットワーク|SAIKIGATA NYU-RARUNETTOWA-KU
5217|トランスフォーマー|TORANSUFO-MA-
5218|アテンション|ATENSHON
5219|自然言語処理|SHIZENGENGOSHORI
5220|形態素解析|KEITAISOKAISEKI
5221|構文解析|KOUBUNKAISEKI
5222|意味解析|IMIKAISEKI
5223|文脈解析|BUNMYAKUKAISEKI
5224|感情分析|KANJOUBUNSEKI
5225|機械翻訳|KIKAIHONYAKU
5226|要約|YOUYAKU
5227|対話システム|TAIWASHISUTEMU
5228|エージェント|E-JIENTO
5229|ヒューリスティクス|HYU-RISUTHIKUSU
5230|メタヒューリスティクス|METAHYU-RISUTHIKUSU
5231|遺伝的アルゴリズム|IDENTEKIARUGORIZUMU
5232|焼きなまし法|YAKINAMASHIHOU
5233|群知能|GUNCHINOU
5234|蟻コロニー最適化|ARIKORONI-SAITEKIKA
5235|粒子群最適化|RYUUSHIGUNSAITEKIKA
5236|ベイズ推定|BEIZUSUITEI
5237|マルコフ連鎖|MARUKOFURENSA
5238|モンテカルロ法|MONTEKARUROHOU
5239|隠れマルコフモデル|KAKUREMARUKOFUMODERU
5240|サポートベクターマシン|SAPO-TOBEKUTA-MASHIN
5241|決定木|KETTEIGI
5242|ランダムフォレスト|RANDOMUFORESUTO
5243|クラスター分析|KURASUTA-BUNSEKI
5244|主成分分析|SHUSEIBUNBUNSEKI
5245|次元削減|JIGENSAKUGEN
5246|特徴量|TOKUCHOURYOU
5247|ビッグデータ|BIGGUDE-TA
5248|データマイニング|DE-TAMININGU
5249|クラウドコンピューティング|KURAUDOKONPYU-THINGU
5250|エッジコンピューティング|EJJIKONPYU-THINGU
5251|モノのインターネット|MONO NO INTA-NETTO
5252|サイバーセキュリティ|SAIBA-SEKYURITEI
5253|ハッキング|HAKKINGU
5254|クラッキング|KURAKKINGU
5255|マルウェア|MARUUEA
5256|ランサムウェア|RANSAMUUEA
5257|トロイの木馬|TOROI NO MOKUBA [類似性警告:「ハッキング」に類似]
5258|ワーム|WA-MU [類似性警告:「マルウェア」に類似]
5259|ボットネット|BOTTONETTO
5260|DDoS攻撃|DI-DOSUKOUGEKI
5261|フィッシング|FUISSHINGU
5262|ソーシャルエンジニアリング|SO-SHARUENJINIARINGU
5263|ゼロデイ攻撃|ZERODEIKOUGEKI
5264|脆弱性|ZEIJAKUSEI
5265|パッチ|PACCHI
5266|ファイアウォール|FAIAUO-RU
5267|侵入検知システム|SHINNYUUKENCHISHISUTEMU
5268|サンドボックス|SANDOBOKKUSU
5269|ホワイトハッカー|HOWAITOHAKKA-
5270|ブラックハッカー|BURAKKUHAKKA-
5271|ペネトレーションテスト|PENETORE-SHONTESUTO
5272|デジタルフォレンジック|DEJITARUFORENJIKKU
5273|暗号通貨|ANGOUTSUUKA
5274|ビットコイン|BITTOKOIN
5275|イーサリアム|I-SARIAMU
5276|マイニング|MAININGU
5277|ウォレット|UORETTO
5278|秘密鍵|HIMITSUKAGI
5279|公開鍵|KOUKAIKAGI
5280|ハッシュレート|HASSHURE-TO
5281|半減期|HANGENKI
5282|NFT|ENU EFUTI-
5283|メタバース|METABA-SU
5284|VR|BUI A-RU
5285|AR|E- A-RU
5286|MR|EMU A-RU
5287|デジタルツイン|DEJITARUTSUIN
5288|イマーシブ|IMA-SHIBU
5289|プレゼンス|PUREZENSU
5290|ハプティクス|HAPUTHIKUSU
5291|自由度|JIYUUDO
5292|レンダリング|RENDARINGU
5293|ポリゴン|PORIGON
5294|テクスチャ|TEKUSUCHA
5295|シェーダー|SHE-DA-
5296|レイトレーシング|REITORE-SHINGU
5297|物理演算|BUTSURIENZAN
5298|フレームレート|FURE-MURE-TO
5299|遅延|CHIEN
5300|ラグ|RAGU [類似性警告:「遅延」に類似]
5301|同期|DOUKI
5302|非同期|HIDOUKI
